Rainfall,Humidity3pm,Pressure9am,RainToday,RainTomorrow
9.6,65,1019.4,Yes,No
0,72,1021.7,No,No
0,69,1013.6,No,Yes
32.8,82,1007.6,Yes,Yes
11.6,67,1020.9,Yes,Yes
7.8,56,1019.2,Yes,No
0.6,97,1026.5,No,Yes
3.2,71,1026.6,Yes,No
0.4,78,1026.5,No,No
0,72,1026.6,No,No
0,97,1021.5,No,No
0.6,91,1012.1,No,Yes
7.2,60,1011.4,Yes,Yes
16.2,57,1014.1,Yes,Yes
2.2,68,1030.1,Yes,No
0,44,1025.2,No,No
0.2,69,1013,No,Yes
8.6,85,1016.9,Yes,No
0,69,1020.6,No,No
0,86,1011.8,No,Yes
15.6,61,1006.3,Yes,Yes
19.2,70,1008.7,Yes,Yes
12.4,87,1016,Yes,Yes
5.6,64,1020.7,Yes,No
0.4,99,1013.7,No,Yes
12,75,1023.4,Yes,No
NA,59,1017.9,NA,Yes
3.6,72,1008.3,Yes,Yes
6.2,66,1016.8,Yes,Yes
5,84,997,Yes,Yes
12.6,79,1017.2,Yes,Yes
3.4,73,1021.4,Yes,Yes
8.2,65,1017.6,Yes,No
0.2,98,1015.3,No,Yes
16,56,1021.4,Yes,No
0.2,52,1025.3,No,No
0,60,1027.2,No,No
0,53,1025.8,No,No
0,47,1009.5,No,Yes
13.2,98,995.8,Yes,Yes
22,93,1007.3,Yes,Yes
14.6,69,1015.8,Yes,No
0.6,60,1015.9,No,Yes
5,74,1011.3,Yes,Yes
2,64,1025.1,Yes,No
0,87,1018.9,No,Yes
5.6,62,1023.6,Yes,No
0,60,1021.2,No,No
0,75,1018.8,No,No
0,69,1010.8,No,Yes
12.8,84,1005.3,Yes,Yes
15.4,58,1021.6,Yes,No
0,73,1021.3,No,Yes
9.6,89,1021.6,Yes,Yes
2.2,84,1027.8,Yes,No
1,61,1031.8,No,No
0,83,1031.9,No,No
NA,96,1012.9,NA,Yes
19,59,1020,Yes,No
0.8,84,1026.2,No,Yes
1.4,73,1013.6,Yes,Yes
12.4,74,1013.5,Yes,No
0.2,59,1020.5,No,No
0,61,1016.8,No,Yes
6,92,1008.7,Yes,Yes
13.8,63,1012.8,Yes,Yes
2.6,82,1015,Yes,Yes
16.2,50,1017.6,Yes,No
0.6,97,1014.2,No,Yes
5.6,96,1006.1,Yes,Yes
14,71,1021.5,Yes,No
0,52,1021.5,No,Yes
1.4,78,1002,Yes,Yes
NA,61,NA,NA,Yes
9.6,93,1013.2,Yes,Yes
7.8,67,1014,Yes,No
0.2,48,1009.3,No,Yes
1.6,65,1006.1,Yes,No
0,84,1010.8,No,Yes
3.8,65,1001.9,Yes,Yes
9.2,81,1016.5,Yes,No
0.4,58,1029.5,No,No
0,69,1029,No,No
0.2,40,1019.2,No,No
0,63,1007.8,No,No
1,64,1005.8,No,Yes
14.2,71,1010.2,Yes,Yes
4.4,71,1024.5,Yes,Yes
2.4,60,1023.8,Yes,No
0,62,1024.8,No,No
0,81,1013.3,No,Yes
11.6,63,1019.8,Yes,No
0,68,1029.4,No,No
0,35,1024.8,No,No
0,72,1010.2,No,Yes
1.2,55,1013.6,Yes,Yes
1.6,89,1013.2,Yes,Yes
1.2,57,1020.1,Yes,No
0,62,1018.3,No,No
0,60,1013.7,No,Yes
10.2,67,1007.5,Yes,Yes
1.4,64,1022.3,Yes,No
NA,73,1017.2,NA,No
0,77,1015.1,No,Yes
1.2,76,1022.7,Yes,No
0.2,79,1021.1,No,No
0,100,1013.3,No,Yes
3,66,1019.6,Yes,No
0,78,1015.9,No,No
0,66,1012,No,No
0,85,1008.2,No,Yes
10.8,60,1013.8,Yes,No
1,66,1020.5,No,No
0,70,1024.4,No,No
0,61,1015.5,No,No
0,56,1003.9,No,No
0.8,93,1003.3,No,Yes
3.2,56,1021,Yes,No
0,60,1020.5,No,No
0,64,1013.4,No,No
0.6,52,1016,No,No
0,55,1020,No,No
0,65,1021.8,No,No
0,66,1022.1,No,No
0,61,1023.4,No,No
0,59,1021.6,No,No
NA,65,1015.9,NA,No
0,65,1017.7,No,Yes
3.6,59,1020.2,Yes,No
0,61,1015.2,No,No
0.8,56,1017.2,No,No
0,54,1015,No,No
0,97,1005.6,No,No
0.6,51,1014.2,No,No
0,69,1014,No,No
0.8,58,1015.9,No,No
0.6,53,1016.1,No,No
0,67,1022.4,No,No
0,69,1016.7,No,No
0,61,1015.2,No,No
0,75,1010.3,No,Yes
24,80,1012.3,Yes,Yes
3.4,75,1021.6,Yes,No
0.2,69,1023.4,No,No
0,64,1013.6,No,No
0,51,1018.5,No,No
0,56,1017.4,No,No
0,64,1012.6,No,No
0,68,1018.2,No,No
0,61,1018.9,No,No
0,39,1011.6,No,No
0.6,62,1010,No,No
0,61,1011.5,No,No
0,53,1009.6,No,Yes
1.2,56,1015.3,Yes,No
0,64,1006.6,No,Yes
12.2,65,1002.2,Yes,Yes
3.8,71,1010.5,Yes,No
0,58,1014.1,No,No
0,95,1010.5,No,Yes
4.6,69,1017.5,Yes,No
0,61,1020.3,No,No
0,61,1017,No,No
0,72,1012.5,No,No
0,65,1011.7,No,No
0,59,1004.9,No,Yes
6.6,71,1004.9,Yes,Yes
1.6,58,1012.2,Yes,No
NA,65,1015.3,NA,No
0,66,1015.4,No,No
0,71,1008.5,No,Yes
1.2,56,1005.1,Yes,No
0,57,1015.4,No,No
0,63,1016.5,No,No
0,57,1009.9,No,No
0.4,56,1011.7,No,No
0,51,1017.9,No,No
0,43,1013.1,No,No
0,57,1011.9,No,No
0,55,1013.6,No,No
0,62,1010.3,No,Yes
1.6,51,1010.1,Yes,No
0.8,46,1016.3,No,No
0,57,1020.4,No,No
0,66,1020.9,No,No
0,63,1014.5,No,No
0,78,1014.4,No,No
0.2,64,1012.6,No,No
0,85,1012.7,No,No
0.2,53,1020.3,No,No
0,55,1018.3,No,No
0,59,1021.9,No,No
0,59,1019.4,No,No
0,67,1010.3,No,Yes
1.8,75,1010.3,Yes,No
0.2,57,1016.3,No,No
0,49,1015.2,No,No
0,58,1004.5,No,No
0.8,48,1016.4,No,No
0,59,1017.6,No,Yes
7.2,100,1013.7,Yes,Yes
10,100,1017.8,Yes,Yes
4.6,56,1021.5,Yes,Yes
2.6,67,1015.4,Yes,No
0.8,85,1013.1,No,No
1,58,1019.2,No,No
0,66,1018.2,No,No
0,60,1023,No,No
0.2,53,1023.6,No,No
0,37,1015.4,No,No
0,82,1013.6,No,Yes
14.2,56,1010.5,Yes,Yes
1.2,66,1019.3,Yes,No
0.2,62,1023.6,No,No
0,56,1024,No,No
0,56,1015.9,No,No
0,65,1013.7,No,No
0,79,1017.1,No,No
0,63,1018.8,No,No
0,67,1017.9,No,No
0,42,1016.2,No,No
0,91,1017.4,No,No
NA,68,1020.4,NA,No
0.2,74,1015.6,No,No
0.2,78,1015,No,No
0.2,82,1016.1,No,Yes
12.2,100,1017.9,Yes,Yes
19.2,65,1019.6,Yes,No
0,64,1021.1,No,No
0,62,1015.7,No,No
0.8,80,1000.9,No,Yes
3,100,1002.5,Yes,Yes
12.2,59,1017.9,Yes,No
0.2,54,1019.6,No,No
0,57,1011.5,No,Yes
NA,56,1025.1,NA,No
0,60,1022.6,No,No
0,71,1016.1,No,Yes
15.4,79,1006.4,Yes,Yes
3.2,79,1008.9,Yes,Yes
3.2,84,1016.5,Yes,No
0.2,73,1012.4,No,Yes
10,64,1007.7,Yes,Yes
1.4,65,1021.2,Yes,No
0.4,93,1017.3,No,Yes
1.4,61,1027.2,Yes,No
0,61,1025.7,No,No
0,68,1026.5,No,No
0,71,1027.6,No,No
0.2,32,1022,No,No
0,72,1025.1,No,No
0,62,1027.5,No,No
0.2,76,1019.7,No,No
0,78,1014.1,No,Yes
4.2,54,1024.1,Yes,No
0,74,1026,No,No
0.4,66,1029.2,No,No
0,62,1025.4,No,No
0,52,1016.6,No,No
0.2,71,1019.1,No,Yes
1.8,56,1026.8,Yes,No
0,67,1022.4,No,Yes
2.4,71,1019.6,Yes,Yes
1.4,74,1018.4,Yes,Yes
6,74,1017.3,Yes,No
0,84,1014.6,No,No
0.2,78,1017.6,No,No
0.2,52,1021,No,No
0.2,75,1020.7,No,No
0.4,95,1023.1,No,Yes
6.4,79,1025.9,Yes,Yes
1.2,83,1024.5,Yes,No
1,75,1026.1,No,No
0.2,71,1028.1,No,No
0,66,1027.2,No,No
0.2,73,1027.2,No,No
0.2,50,1024.4,No,No
1,63,1020.9,No,No
0.2,65,1028,No,No
0,49,1027.2,No,No
0,36,1017.8,No,No
0,80,1015.2,No,Yes
4.6,67,1020.2,Yes,No
0.2,58,1028.6,No,No
0,34,1024.2,No,No
0,67,1018,No,No
0.8,65,1018.2,No,Yes
3.8,98,1024.4,Yes,Yes
4.2,79,1025.3,Yes,No
0.6,57,1021.5,No,No
0.2,64,1020.4,No,No
0,36,1011.8,No,Yes
36.4,68,1002.2,Yes,Yes
7,80,1013.4,Yes,Yes
1.6,61,1022.2,Yes,No
0,57,1017.5,No,Yes
14.8,84,1010.5,Yes,Yes
7.4,72,1012.3,Yes,Yes
9.4,67,1002.3,Yes,Yes
3.4,73,1015.2,Yes,Yes
4.8,96,1019.9,Yes,Yes
7.2,91,1019.7,Yes,No
0.4,64,1019,No,Yes
3.2,87,1019.5,Yes,Yes
4.4,69,1025.6,Yes,Yes
1.2,75,1027.8,Yes,No
0,62,1026.1,No,No
0,61,1022.6,No,No
0,70,1020.6,No,No
0.2,67,1020.7,No,No
0,64,1022.8,No,Yes
6.8,61,1027.2,Yes,No
0,72,1030.7,No,No
0.2,68,1028.6,No,No
0,43,1021.1,No,Yes
4,60,1027.9,Yes,No
0,66,1032.2,No,No
0,38,1029.2,No,No
0,47,1025.7,No,No
NA,31,1021.1,NA,No
0,55,1015.6,No,Yes
21.8,100,1021.7,Yes,Yes
2.8,64,1025.2,Yes,No
0.2,84,1025.9,No,Yes
1.2,62,1028.5,Yes,No
0,58,1025.2,No,No
0,65,1020.8,No,Yes
21.4,95,1021.9,Yes,No
0.2,59,1014.8,No,No
0,95,1014.2,No,Yes
15.4,68,1025.3,Yes,Yes
2.2,70,1028.3,Yes,Yes
7.4,70,1028.7,Yes,No
3,42,988.3,Yes,Yes
16.2,60,991.7,Yes,Yes
3,53,1008.7,Yes,No
1,54,1028.9,No,No
0,53,1028.2,No,No
0,70,1021.6,No,No
0,61,1017.2,No,Yes
8.4,72,1017.6,Yes,No
0.4,74,1017.8,No,No
0.6,49,998.7,No,Yes
2.6,52,1002.3,Yes,No
0.2,63,1016.5,No,No
0,56,1016.2,No,No
0,64,1020.4,No,No
0.8,69,1023.3,No,No
0.8,87,1023.8,No,No
0.2,66,1015.9,No,No
0,53,1001.7,No,No
0,50,1005,No,No
0,70,1011.4,No,Yes
3.2,74,1000.6,Yes,Yes
5.2,54,1020.3,Yes,No
0,58,1031.2,No,No
0,45,1032.2,No,No
0,43,1024.9,No,No
0,60,1017.3,No,No
0.6,62,1017.6,No,Yes
1.2,88,1024.2,Yes,No
1,47,1024,No,No
0,48,1017.6,No,No
0,54,1008.9,No,No
1,68,993.8,No,No
0,55,1004.5,No,No
0,52,1014.5,No,No
0,41,1017.7,No,No
0,43,1021.8,No,No
0,50,1018.9,No,No
0,63,1020.5,No,No
0,70,1019,No,No
0.4,51,1015.7,No,No
0,66,1012.4,No,No
0,53,1014.9,No,No
0.4,46,1006.1,No,Yes
3,44,1012,Yes,Yes
15,73,1009,Yes,Yes
1.8,63,1011.2,Yes,Yes
5.6,65,1013.7,Yes,Yes
3.2,84,1021.9,Yes,No
1,48,1020.8,No,No
0,35,1012.3,No,No
0.8,36,1015.1,No,No
0.2,61,1012.9,No,Yes
5.2,40,1025.5,Yes,No
0,57,1025.1,No,No
0,45,1026.5,No,No
0,41,1023.4,No,No
0,51,1014,No,No
0,48,1024.3,No,No
0,53,1029.7,No,No
0,49,1026.1,No,No
0,43,1018.4,No,No
1,40,997.1,No,No
0,48,1004.8,No,Yes
1.6,32,1013.5,Yes,No
0,47,1036.7,No,No
0,32,1037.5,No,No
0,36,1027.1,No,No
0,28,1020.6,No,No
0,60,1012.7,No,No
0.4,58,1023.2,No,No
0.8,52,1025.7,No,No
0,48,1019.3,No,No
0.8,43,1010.8,No,No
0.8,43,999.7,No,Yes
2.2,38,997.8,Yes,No
0,46,986.3,No,No
0.4,31,988,No,Yes
1.4,60,1004.5,Yes,No
0.2,37,1021.9,No,No
0,42,1014.4,No,No
0,36,1001.8,No,No
0,48,995.5,No,Yes
10.8,36,1003.6,Yes,No
0,88,992.1,No,Yes
1.2,38,1003.4,Yes,No
0.2,39,1022.5,No,No
0,18,1019.9,No,No
0,62,1005.2,No,Yes
3,39,1015.6,Yes,No
0,45,1003,No,Yes
2.2,40,1012.1,Yes,No
0.8,36,1010,No,No
0,34,1011.9,No,Yes
1.2,34,1002.9,Yes,No
0,47,1003.7,No,Yes
2,49,1012.2,Yes,No
0,33,1010.5,No,No
0.2,55,1003.7,No,Yes
2.8,34,1002.2,Yes,No
0,57,1011.9,No,No
0.2,30,1016.7,No,No
0,42,1021.2,No,No
0,46,1024.3,No,No
0,43,1016.2,No,No
0.6,35,1003.8,No,No
0,31,1019.3,No,No
0.2,35,1016.3,No,No
0,43,1020.9,No,No
0,55,1019.3,No,No
0.4,39,1019.3,No,No
0,20,1015.1,No,No
0,47,1025.1,No,No
0,77,1020.7,No,Yes
11.8,50,1031.9,Yes,No
0,36,1028.6,No,No
0,36,1017.1,No,No
0.2,62,1013.8,No,No
0,67,1004.9,No,No
0,49,1002.3,No,No
0,40,1017.4,No,No
0,46,1027.3,No,No
0,50,1016.9,No,No
0,55,1002.7,No,No
0.6,59,1023.3,No,No
0,57,1021.2,No,No
0,55,1010.1,No,Yes
2.8,35,1019.5,Yes,No
0,44,1013.2,No,No
0.2,91,1006.5,No,Yes
6.2,39,1008.9,Yes,Yes
9.2,45,984.6,Yes,No
0.4,40,1007.4,No,No
0,32,1015.5,No,No
0,41,1019.6,No,No
0.6,61,1017.6,No,No
0,22,1008.9,No,No
0,60,1005,No,No
0.2,35,1006.7,No,Yes
5.6,39,1015.1,Yes,No
0,77,1017.7,No,No
0,64,1014.8,No,No
0,77,1017.1,No,Yes
6.6,91,1001.2,Yes,Yes
6.8,88,994.4,Yes,Yes
19.8,59,996.3,Yes,Yes
1.2,53,1007.4,Yes,No
0.6,48,1009.3,No,No
0.2,59,1018.8,No,No
0,47,1016.6,No,No
0,90,1006.4,No,Yes
6.8,83,1001.5,Yes,Yes
5.6,66,1011.9,Yes,No
0,45,1003.8,No,No
0.8,40,998,No,Yes
2.6,33,998,Yes,No
0.6,40,1001.3,No,Yes
1.6,39,1016.6,Yes,Yes
2.2,57,1008.6,Yes,Yes
5.8,54,1001.1,Yes,No
0,38,1002.7,No,No
0,31,1010.4,No,No
0,37,1003.2,No,No
1,50,1012.7,No,No
0,60,1017.3,No,No
0,54,1013.5,No,Yes
2.2,85,1002.7,Yes,Yes
11.4,63,1006.5,Yes,No
0,48,1007.3,No,No
0,77,1005.1,No,Yes
2.6,54,1011,Yes,No
0,65,1005.2,No,Yes
7.8,46,1009,Yes,No
0,47,1017.7,No,No
0,64,1018.1,No,No
0,27,1006.6,No,No
0,70,1009.3,No,No
0,31,1014.7,No,No
0,47,1013,No,No
0,47,1009.9,No,No
0,47,1004,No,No
0,31,992.4,No,No
0,34,998.7,No,No
0.2,50,991.3,No,No
0.4,28,994.9,No,Yes
2.8,32,992.2,Yes,No
0.2,61,1009.5,No,No
0.4,44,1017.2,No,No
0,40,1014.5,No,No
0,37,1004.5,No,No
0,33,1000.5,No,No
0,58,1005.5,No,No
0,44,1010.5,No,No
0.8,35,1021.1,No,No
0,47,1014.7,No,No
0,38,1009.4,No,No
1,53,1015.1,No,No
0,22,1011.4,No,No
0,61,1003.9,No,No
0,31,1006.6,No,Yes
2.8,49,1005.5,Yes,No
0.6,51,1021.4,No,No
0,38,1018.4,No,No
0.2,39,1013.5,No,No
0,48,1006.1,No,No
0,54,1007.1,No,No
0,44,987.2,No,No
0.6,23,1002.3,No,No
0.2,29,995.9,No,No
0,36,1013.5,No,No
0,57,1019.4,No,No
0,45,1019.1,No,No
0,58,1013.9,No,No
0,45,1011.7,No,No
0.4,70,1008.7,No,No
0,74,1015.8,No,No
0,43,1026.3,No,No
0.6,64,1016.2,No,No
0.4,57,1019.1,No,No
0,49,1013.4,No,No
0,34,1001.5,No,No
0,54,1011.2,No,No
0.6,59,1004.3,No,Yes
2,31,1005.1,Yes,No
0,44,1015.6,No,No
0,75,1017.2,No,No
0,69,1019.4,No,Yes
2,51,1026.4,Yes,No
0,41,1032.9,No,No
0,52,1027.7,No,No
0,67,1023.6,No,No
0,50,1026.8,No,No
0,43,1023,No,No
0,63,1018.6,No,No
0,55,1011.3,No,No
0,68,1010.8,No,Yes
5.6,64,1016.4,Yes,No
0,45,1020.5,No,No
0,37,1011.8,No,Yes
33,87,1002.8,Yes,Yes
14.2,79,1017.2,Yes,No
0.8,61,1023.8,No,No
0,33,1014.7,No,No
0,68,1010.7,No,No
0.2,45,1012.2,No,No
0,75,1019.8,No,No
0,49,1007.5,No,Yes
2,48,995.6,Yes,Yes
3.6,68,1008.8,Yes,No
0.4,42,1011.2,No,No
0,44,1007.7,No,No
0.2,52,1020.7,No,No
0,50,1024.7,No,No
0,56,1026,No,No
0.2,61,1027.2,No,No
0,45,1021,No,No
0,45,1015.3,No,No
0,78,1007.1,No,Yes
36.4,38,1.00E+03,Yes,Yes
13.4,66,1000.2,Yes,Yes
5.2,60,1011.4,Yes,No
0,56,1014,No,No
0,40,1009.6,No,No
0,62,1017.2,No,No
0,51,1012.9,No,Yes
4,83,1011.9,Yes,No
0,72,1017.1,No,No
0,58,1018.7,No,No
0,59,1014.6,No,No
0,54,1010.8,No,No
0,40,1021.3,No,No
0,30,1016.4,No,No
0,32,1016.8,No,No
0,51,1032.1,No,Yes
4.4,72,1033.3,Yes,No
0.2,48,1028.3,No,No
0,51,1021.6,No,No
0,82,1009.5,No,Yes
1.4,42,1015.9,Yes,No
0,42,1005.9,No,No
1,48,1015.9,No,No
0,67,1022.9,No,No
0,63,1027.3,No,No
0,53,1023,No,No
0,78,1016.7,No,Yes
1.2,60,1025.7,Yes,No
0,43,1018.7,No,No
0,43,1020,No,No
0,28,1012.5,No,Yes
6,53,989.7,Yes,Yes
4.4,51,1001.1,Yes,No
0,56,1008.6,No,No
0,75,1018.2,No,No
0,61,1028.5,No,No
0,63,1028.5,No,No
0,65,1027.7,No,No
0,56,1027.6,No,No
0,44,1019.6,No,No
0,60,1001.3,No,Yes
9,83,994.6,Yes,Yes
25,48,982.9,Yes,Yes
14.8,49,1003.9,Yes,No
0.4,55,1016,No,No
0.4,49,1025.2,No,No
0,39,1023.5,No,No
0.2,48,1016,No,No
0,51,1022,No,No
0,57,1023.2,No,No
0,33,1022.8,No,No
0,55,1030.3,No,No
0,54,1022.3,No,No
0,45,1023.3,No,No
0,45,1026.1,No,No
0,97,1023.4,No,Yes
3.2,64,1027.4,Yes,Yes
1.6,71,1025.3,Yes,No
0,49,1020.6,No,No
0,43,1006.1,No,Yes
16,60,996.6,Yes,No
0.4,60,988.5,No,Yes
23.2,61,994.4,Yes,No
0.4,42,1009.7,No,No
0,47,1023.1,No,No
0,64,1025,No,No
0.2,53,1024.2,No,No
0.2,55,1029.3,No,No
0,51,1030.1,No,No
0,50,1027.2,No,No
0,54,1025.9,No,No
0,69,1021.5,No,Yes
3.2,52,1013.5,Yes,No
0,60,1014.5,No,No
0.6,57,1024.3,No,No
1,73,1031.6,No,Yes
2.6,70,1037.4,Yes,No
0.4,62,1040.3,No,No
0,57,1035.7,No,No
0,57,1036.3,No,No
0,88,1032.4,No,Yes
10.8,99,1020.6,Yes,Yes
45,90,1017.4,Yes,Yes
3.2,92,1015.8,Yes,Yes
12,63,997.4,Yes,No
0,83,999.4,No,No
0.2,90,999.1,No,Yes
14.4,67,1015.4,Yes,Yes
7.6,84,1020.7,Yes,No
0.8,66,1017.1,No,No
0,92,1010.3,No,Yes
10,75,1016,Yes,No
0.2,63,1019.7,No,No
0,61,1022.7,No,No
0,63,1027,No,No
0,61,1028.5,No,No
0,57,1028.6,No,No
0,58,1024.1,No,No
0.2,66,1019.6,No,No
0,76,1021.4,No,No
0.4,90,1020.1,No,No
0,80,1015.7,No,No
0.8,95,1008.1,No,Yes
34.6,92,1008.6,Yes,Yes
1.6,72,1010.3,Yes,No
0.2,68,1004.6,No,Yes
1.8,54,998.9,Yes,No
0.2,59,995.1,No,Yes
2,64,989.1,Yes,No
0.4,53,993.7,No,Yes
9.2,68,999.9,Yes,No
0.4,66,1005.4,No,Yes
2.2,47,1014.6,Yes,Yes
2,61,1016.5,Yes,No
1,49,1027.3,No,No
0,54,1028.5,No,No
0.2,54,1029.9,No,No
0,73,1026.4,No,No
0,64,1014.5,No,Yes
1.8,62,1001.2,Yes,No
0.6,51,995.3,No,No
0,56,1000.3,No,No
1,71,1012.2,No,Yes
2.2,79,1018.9,Yes,No
0.2,62,1021.4,No,No
0,58,1016.5,No,No
0.4,55,1007.4,No,No
0,77,1000.5,No,Yes
6.6,55,1008.7,Yes,Yes
1.6,88,992.9,Yes,Yes
6.2,47,1015.2,Yes,No
0,62,1020,No,No
0,41,1016.6,No,No
0.8,50,1009.6,No,No
0,48,1003.7,No,No
0,64,1008.4,No,Yes
1.4,44,1013.5,Yes,No
0,35,1007.1,No,No
0,44,1009.7,No,No
0,41,1005.4,No,Yes
1.2,54,1013.1,Yes,Yes
2,39,1008.5,Yes,Yes
9.8,46,1005.4,Yes,No
0.6,41,1013.2,No,No
0.2,49,1008.3,No,No
0.6,55,1000.8,No,No
0.6,57,1012.7,No,Yes
1.6,96,1012.6,Yes,Yes
15,86,1021.3,Yes,No
0.6,84,1022.3,No,Yes
1.6,92,1020.1,Yes,Yes
13.6,91,1011.9,Yes,Yes
4.2,52,1013.2,Yes,No
0.2,37,1008.6,No,No
0,58,993.6,No,Yes
2,44,1001.8,Yes,No
0,65,1016.2,No,No
0,41,1018.5,No,No
0.8,40,1012,No,No
0,58,988.8,No,Yes
3.2,38,998.7,Yes,No
0.4,32,998.9,No,Yes
5,47,988.5,Yes,Yes
3.2,67,987.4,Yes,No
0.8,55,987,No,Yes
10.6,76,995.1,Yes,Yes
7.2,47,1004.6,Yes,No
1,94,999.1,No,Yes
8.6,53,996.9,Yes,Yes
3.8,47,991.6,Yes,Yes
7.6,28,1010.2,Yes,No
0.2,48,1019.8,No,No
0,44,1010.7,No,No
0,63,1006,No,Yes
1.6,39,1006.2,Yes,No
0,37,1010.9,No,No
0,69,1005.5,No,Yes
14.8,67,1010.6,Yes,Yes
2.8,66,1013,Yes,No
0.4,53,1012.9,No,No
0,41,1014.2,No,Yes
3.2,37,1005.9,Yes,No
0.4,30,1006,No,Yes
2.4,36,1014.9,Yes,No
0,40,1014.4,No,Yes
1.6,53,1017.5,Yes,No
0.2,92,1007.1,No,Yes
3,57,1019.1,Yes,No
0,51,1008.5,No,No
0.6,51,1005.6,No,No
0.8,48,1008.4,No,No
0,86,1005.1,No,Yes
26,86,995.3,Yes,Yes
11.6,45,1001,Yes,Yes
3,52,994.8,Yes,Yes
2.2,35,992.1,Yes,Yes
32.4,78,988.3,Yes,Yes
18,66,1009.7,Yes,No
0,59,1012.3,No,No
0,80,1003.3,No,Yes
5.8,31,1001.6,Yes,No
0.2,39,1009.8,No,No
0.2,42,1020.8,No,No
0,39,1021.1,No,No
0,69,1016.1,No,Yes
3.2,46,1025.6,Yes,Yes
13.2,63,1027.3,Yes,Yes
1.2,65,1029.4,Yes,Yes
1.6,55,1034.6,Yes,No
0,53,1033.9,No,No
0,56,1023.8,No,No
0,51,1004.4,No,Yes
15.4,55,991.7,Yes,Yes
6,70,993.1,Yes,No
0,58,1001.4,No,Yes
2,84,1013.4,Yes,Yes
1.6,64,1020.6,Yes,No
0,54,1020,No,Yes
5.8,72,1024.7,Yes,No
0.4,30,1006.8,No,No
0,49,1017,No,No
0.4,44,1023.9,No,No
0,49,1020.3,No,No
0.2,67,1012.3,No,Yes
1.2,82,1020.6,Yes,Yes
2.2,45,1029.3,Yes,No
0,53,1027.7,No,No
0,54,1028.1,No,No
0,51,1027.6,No,No
0,63,1016.5,No,Yes
4,72,1018.1,Yes,No
0.6,63,1019.3,No,No
0,63,1020.2,No,Yes
8.4,37,993.6,Yes,No
0.4,35,1012.6,No,No
0,46,1019.7,No,No
0,47,1025.7,No,No
0,52,1028.9,No,No
0,38,1027.2,No,No
0,32,1021.9,No,No
0,79,1022.2,No,No
0,67,1024,No,No
0.4,71,1019.9,No,No
0.2,57,1021.2,No,No
0,52,1012,No,No
0,66,1015.3,No,No
0.2,90,1004.1,No,Yes
9.2,56,1012.3,Yes,No
0,66,1009.6,No,No
0,41,1002.2,No,No
0,21,995.6,No,No
0.6,79,1010.6,No,No
0,77,1000.8,No,Yes
3.2,40,1011.4,Yes,No
0.2,40,1016.6,No,No
0,35,1015.7,No,No
0,56,1012.5,No,No
0.8,70,1008.8,No,Yes
5.8,93,1004.7,Yes,Yes
32.6,74,1006.3,Yes,Yes
7.6,63,1020.9,Yes,No
0,59,1024.9,No,No
0,58,1023.6,No,No
0,38,1014.6,No,Yes
5.2,39,1011.7,Yes,No
0.6,37,1006.9,No,No
0,39,1010.2,No,No
0,38,1008.9,No,No
0,30,1004.8,No,No
0,39,1003.5,No,No
0.2,27,1001.2,No,Yes
7,34,1007.8,Yes,No
0,33,1005.6,No,No
0,72,1012.9,No,No
0,46,1023.5,No,No
0,56,1021.8,No,No
0,17,1006.6,No,Yes
8.2,94,1005.9,Yes,Yes
33.8,51,1007.9,Yes,No
0.2,48,1010.2,No,No
0,52,1020.3,No,No
0,48,1012,No,No
0,37,1008.3,No,No
0.2,68,1014.5,No,No
0,48,997.2,No,Yes
3.2,35,1012.9,Yes,No
0,49,1018.8,No,No
0,69,1017.5,No,No
0,31,1014.6,No,No
0,37,1018,No,No
0,56,1024,No,No
0,18,1008.3,No,No
1,64,1003.8,No,No
0.4,45,1003.3,No,No
0,46,1011.7,No,No
0,42,1015,No,No
0,29,1010.9,No,No
0,32,1013.8,No,No
0,50,1019.1,No,No
0,44,1012.7,No,No
0,54,1010.3,No,No
0,52,1019.9,No,No
0,17,1012,No,Yes
1.2,41,996.7,Yes,No
0,41,1010.2,No,No
0.2,52,1019.2,No,No
0,53,1019.5,No,No
0,49,1009.6,No,Yes
4,59,1003.1,Yes,Yes
7,45,1006.2,Yes,No
0.6,43,1006.7,No,No
0,63,1002.8,No,No
0,40,1010.4,No,No
0,49,1005.9,No,No
0,26,NA,No,No
0,46,1016,No,No
0,51,1015.1,No,No
0,60,1006.2,No,No
0,40,1018.2,No,No
0,47,1013.5,No,No
0,29,1011.2,No,No
0,50,1019.9,No,No
0,23,1009.3,No,No
0,39,1021.5,No,No
0,57,1021.5,No,No
0,46,1022.6,No,No
0,54,1015.1,No,Yes
17.4,63,1011.7,Yes,No
0,40,1027.1,No,No
0,52,1030,No,No
0,65,1023.6,No,No
0,54,1021.4,No,No
0,69,1020.1,No,No
0,74,1016.2,No,No
0.4,52,1010.8,No,No
0,72,1016.1,No,No
0.2,67,1016.6,No,No
0.4,53,1019.4,No,No
0,54,1019.5,No,No
0,67,1016.9,No,No
0,41,1025.7,No,No
0,48,1023.7,No,No
0,45,1011.5,No,No
0,21,1003.4,No,No
0,37,1008.1,No,Yes
16.4,38,1015.4,Yes,No
0,44,1022.2,No,No
0,44,1026.1,No,No
0,38,1022,No,No
0,51,1017.6,No,No
0,80,1018.4,No,Yes
1.8,36,1025.8,Yes,No
0,46,1019.5,No,No
0,51,1019.3,No,No
0,61,1011.3,No,No
0,65,1010.6,No,Yes
